Date_reported,Country_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days
2025-02-23,YEM,YEMEN,EMR,,,,
2025-02-23,ZMB,ZAMBIA,AFR,,,,
2025-02-23,ZWE,ZIMBABWE,AFR,,,,
2025-02-16,AFG,AFGHANISTAN,EMR,,,,
2025-02-16,ALB,ALBANIA,EUR,,,,
2025-02-16,DZA,ALGERIA,AFR,,,,
2025-02-16,ASM,AMERICAN SAMOA,WPR,,,,
2025-02-16,AND,ANDORRA,EUR,,,,
2025-02-16,AGO,ANGOLA,AFR,,,,
2025-02-16,AIA,ANGUILLA,AMR,,,,
2025-02-16,ATG,ANTIGUA AND BARBUDA,AMR,,,,
2025-02-16,ARG,ARGENTINA,AMR,28,,98,
2025-02-16,ARM,ARMENIA,EUR,,,,
2025-02-16,ABW,ARUBA,AMR,,,,
2025-02-16,AUS,AUSTRALIA,WPR,,7,,29
2025-02-16,AUT,AUSTRIA,EUR,,,,
2025-02-16,AZE,AZERBAIJAN,EUR,,,,
2025-02-16,BHS,BAHAMAS,AMR,,,,
2025-02-16,BHR,BAHRAIN,EMR,,,,
2025-02-16,BGD,BANGLADESH,SEAR,,,,
2025-02-16,BRB,BARBADOS,AMR,,,,
2025-02-16,BLR,BELARUS,EUR,,,,
2025-02-16,BEL,BELGIUM,EUR,,,,
2025-02-16,BLZ,BELIZE,AMR,,,,
2025-02-16,BEN,BENIN,AFR,,,,
2025-02-16,BMU,BERMUDA,AMR,,,,
2025-02-16,BTN,BHUTAN,SEAR,,,,
2025-02-16,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,,,,
2025-02-16,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
2025-02-16,BIH,BOSNIA AND HERZEGOVINA,EUR,,,,
2025-02-16,BWA,BOTSWANA,AFR,,,,
2025-02-16,BRA,BRAZIL,AMR,194,62,1040,315
2025-02-16,VGB,BRITISH VIRGIN ISLANDS,AMR,0,0,0,0
2025-02-16,BRN,BRUNEI DARUSSALAM,WPR,1,0,3,2
2025-02-16,BGR,BULGARIA,EUR,,,,
2025-02-16,BFA,BURKINA FASO,AFR,,,,
2025-02-16,BDI,BURUNDI,AFR,,,,
2025-02-16,CPV,CABO VERDE,AFR,,,,
2025-02-16,KHM,CAMBODIA,WPR,,,,
2025-02-16,CMR,CAMEROON,AFR,,,,
2025-02-16,CAN,CANADA,AMR,,,,
2025-02-16,CYM,CAYMAN ISLANDS,AMR,,,,
2025-02-16,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
2025-02-16,TCD,CHAD,AFR,,,,
2025-02-16,CHL,CHILE,AMR,6,2,28,12
2025-02-16,CHN,CHINA,WPR,,,,
2025-02-16,COL,COLOMBIA,AMR,75,0,231,0
2025-02-16,COM,COMOROS,AFR,,,,
2025-02-16,COG,CONGO,AFR,,,,
2025-02-16,COK,COOK ISLANDS,WPR,,,,
2025-02-16,CRI,COSTA RICA,AMR,6,0,45,3
2025-02-16,CIV,CÔTE D’IVOIRE,AFR,,,,
2025-02-16,HRV,CROATIA,EUR,,,,
2025-02-16,CUB,CUBA,AMR,,,,
2025-02-16,CUW,CURAÇAO,AMR,,,,
2025-02-16,CYP,CYPRUS,EUR,,,,
2025-02-16,CZE,CZECHIA,EUR,10,,63,2
2025-02-16,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
2025-02-16,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
2025-02-16,DNK,DENMARK,EUR,63,,256,
2025-02-16,DJI,DJIBOUTI,EMR,,,,
2025-02-16,DMA,DOMINICA,AMR,,,,
2025-02-16,DOM,DOMINICAN REPUBLIC,AMR,,,,
2025-02-16,ECU,ECUADOR,AMR,3,0,85,5
2025-02-16,EGY,EGYPT,EMR,,,,
2025-02-16,SLV,EL SALVADOR,AMR,,,,
2025-02-16,GNQ,EQUATORIAL GUINEA,AFR,,,,
2025-02-16,ERI,ERITREA,AFR,,,,
2025-02-16,EST,ESTONIA,EUR,,,,
2025-02-16,SWZ,ESWATINI,AFR,,,,
2025-02-16,ETH,ETHIOPIA,AFR,,,,
2025-02-16,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
2025-02-16,FRO,FAROE ISLANDS,EUR,,,,
2025-02-16,FJI,FIJI,WPR,,,,
2025-02-16,FIN,FINLAND,EUR,,,,
2025-02-16,FRA,FRANCE,EUR,5,5,27,28
2025-02-16,GUF,FRENCH GUIANA,AMR,,,,
2025-02-16,PYF,FRENCH POLYNESIA,WPR,,,,
2025-02-16,GAB,GABON,AFR,,,,
2025-02-16,GMB,GAMBIA,AFR,,,,
2025-02-16,GEO,GEORGIA,EUR,,,,
2025-02-16,DEU,GERMANY,EUR,,,,
2025-02-16,GHA,GHANA,AFR,,,,
2025-02-16,GIB,GIBRALTAR,EUR,,,,
2025-02-16,GRC,GREECE,EUR,170,0,974,19
2025-02-16,GRL,GREENLAND,EUR,,,,
2025-02-16,GRD,GRENADA,AMR,,,,
2025-02-16,GLP,GUADELOUPE,AMR,,,,
2025-02-16,GUM,GUAM,WPR,,,,
2025-02-16,GTM,GUATEMALA,AMR,0,0,0,0
2025-02-16,GGY,GUERNSEY,EUR,,,,
2025-02-16,GIN,GUINEA,AFR,,,,
2025-02-16,GNB,GUINEA-BISSAU,AFR,,,,
2025-02-16,GUY,GUYANA,AMR,0,0,0,0
2025-02-16,HTI,HAITI,AMR,0,0,0,0
2025-02-16,VAT,HOLY SEE,EUR,,,,
2025-02-16,HND,HONDURAS,AMR,,,0,0
2025-02-16,HUN,HUNGARY,EUR,,,21,2
2025-02-16,ISL,ICELAND,EUR,,,,
2025-02-16,IND,INDIA,SEAR,,,,
2025-02-16,IDN,INDONESIA,SEAR,,,,
2025-02-16,XXL,International commercial vessel,OTHER,,,,
2025-02-16,XXF,International conveyance (American Samoa),OTHER,,,,
2025-02-16,XXJ,International conveyance (Diamond Princess),OTHER,,,,
2025-02-16,XXI,International conveyance (Kiribati),OTHER,,,,
2025-02-16,XXG,International conveyance (Solomon Islands),OTHER,,,,
2025-02-16,XXH,International conveyance (Vanuatu),OTHER,,,,
2025-02-16,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,,,,
2025-02-16,IRQ,IRAQ,EMR,,,,
2025-02-16,IRL,IRELAND,EUR,30,1,141,5
2025-02-16,IMN,ISLE OF MAN,EUR,,,,
2025-02-16,ISR,ISRAEL,EUR,,,,
2025-02-16,ITA,ITALY,EUR,128,17,677,74
2025-02-16,JAM,JAMAICA,AMR,,,,
2025-02-16,JPN,JAPAN,WPR,,,,
2025-02-16,JEY,JERSEY,EUR,,,,
2025-02-16,JOR,JORDAN,EMR,,,,
2025-02-16,KAZ,KAZAKHSTAN,EUR,,,,
2025-02-16,KEN,KENYA,AFR,,,,
2025-02-16,KIR,KIRIBATI,WPR,,,,
2025-02-16,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
2025-02-16,KWT,KUWAIT,EMR,,,,
2025-02-16,KGZ,KYRGYZSTAN,EUR,,,,
2025-02-16,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
2025-02-16,LVA,LATVIA,EUR,,,,
2025-02-16,LBN,LEBANON,EMR,,,,
2025-02-16,LSO,LESOTHO,AFR,,,,
2025-02-16,LBR,LIBERIA,AFR,,,,
2025-02-16,LBY,LIBYA,EMR,,,,
2025-02-16,LIE,LIECHTENSTEIN,EUR,,,,
2025-02-16,LTU,LITHUANIA,EUR,13,0,52,6
2025-02-16,LUX,LUXEMBOURG,EUR,,,,
2025-02-16,MDG,MADAGASCAR,AFR,,,,
2025-02-16,MWI,MALAWI,AFR,,,,
2025-02-16,MYS,MALAYSIA,WPR,,,83,0
2025-02-16,MDV,MALDIVES,SEAR,,,,
2025-02-16,MLI,MALI,AFR,,,,
2025-02-16,MLT,MALTA,EUR,1,1,8,1
2025-02-16,MHL,MARSHALL ISLANDS,WPR,,,,
2025-02-16,MTQ,MARTINIQUE,AMR,,,,
2025-02-16,MRT,MAURITANIA,AFR,0,0,0,0
2025-02-16,MUS,MAURITIUS,AFR,1,0,9,0
2025-02-16,MYT,MAYOTTE,AFR,,,,
2025-02-16,MEX,MEXICO,AMR,,,,
2025-02-16,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
2025-02-16,MCO,MONACO,EUR,,,,
2025-02-16,MNG,MONGOLIA,WPR,,,,
2025-02-16,MNE,MONTENEGRO,EUR,,,,
2025-02-16,MSR,MONTSERRAT,AMR,,,,
2025-02-16,MAR,MOROCCO,EMR,,,,
2025-02-16,MOZ,MOZAMBIQUE,AFR,,,,
2025-02-16,MMR,MYANMAR,SEAR,,,,
2025-02-16,NAM,NAMIBIA,AFR,,,,
2025-02-16,NRU,NAURU,WPR,,,,
2025-02-16,NPL,NEPAL,SEAR,,,,
2025-02-16,NLD,NETHERLANDS,EUR,,,,
2025-02-16,NCL,NEW CALEDONIA,WPR,,,,
2025-02-16,NZL,NEW ZEALAND,WPR,82,2,304,10
2025-02-16,NIC,NICARAGUA,AMR,,,,
2025-02-16,NER,NIGER,AFR,,,,
2025-02-16,NGA,NIGERIA,AFR,,,,
2025-02-16,NIU,NIUE,WPR,,,,
2025-02-16,MKD,NORTH MACEDONIA,EUR,0,,1,
2025-02-16,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
2025-02-16,NOR,NORWAY,EUR,,,,
2025-02-16,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
2025-02-16,OMN,OMAN,EMR,,,,
2025-02-16,PAK,PAKISTAN,EMR,,,,
2025-02-16,PLW,PALAU,WPR,,,,
2025-02-16,PAN,PANAMA,AMR,10,10,64,14
2025-02-16,PNG,PAPUA NEW GUINEA,WPR,,,,
2025-02-16,PRY,PARAGUAY,AMR,,,,
2025-02-16,PER,PERU,AMR,,,,
2025-02-16,PHL,PHILIPPINES,WPR,,,,
2025-02-16,PCN,PITCAIRN ISLANDS,WPR,,,,
2025-02-16,POL,POLAND,EUR,,,1,
2025-02-16,PRT,PORTUGAL,EUR,0,,0,
2025-02-16,PRI,PUERTO RICO,AMR,,,,
2025-02-16,QAT,QATAR,EMR,,,,
2025-02-16,KOR,REPUBLIC OF KOREA,WPR,,,,
2025-02-16,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
2025-02-16,REU,RÉUNION,AFR,,,,
2025-02-16,ROU,ROMANIA,EUR,,,,
2025-02-16,RUS,RUSSIAN FEDERATION,EUR,921,,4228,
2025-02-16,RWA,RWANDA,AFR,,,,
2025-02-16,BLM,SAINT BARTHÉLEMY,AMR,,,,
2025-02-16,SHN,SAINT HELENA,AFR,,,,
2025-02-16,KNA,SAINT KITTS AND NEVIS,AMR,,,,
2025-02-16,LCA,SAINT LUCIA,AMR,0,0,0,0
2025-02-16,MAF,SAINT MARTIN,AMR,,,,
2025-02-16,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
2025-02-16,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
2025-02-16,WSM,SAMOA,WPR,,,,
2025-02-16,SMR,SAN MARINO,EUR,,,,
2025-02-16,STP,SAO TOME AND PRINCIPE,AFR,,,,
2025-02-16,SAU,SAUDI ARABIA,EMR,,,,
2025-02-16,SEN,SENEGAL,AFR,,,,
2025-02-16,SRB,SERBIA,EUR,,,,
2025-02-16,SYC,SEYCHELLES,AFR,,,,
2025-02-16,SLE,SIERRA LEONE,AFR,,,,
2025-02-16,SGP,SINGAPORE,WPR,50,2,253,6
2025-02-16,SXM,SINT MAARTEN,AMR,,,,
2025-02-16,SVK,SLOVAKIA,EUR,3,,17,
2025-02-16,SVN,SLOVENIA,EUR,,,,
2025-02-16,SLB,SOLOMON ISLANDS,WPR,,,,
2025-02-16,SOM,SOMALIA,EMR,,,,
2025-02-16,ZAF,SOUTH AFRICA,AFR,,,,
2025-02-16,SSD,SOUTH SUDAN,AFR,,,,
2025-02-16,ESP,SPAIN,EUR,,,,
2025-02-16,LKA,SRI LANKA,SEAR,,,,
2025-02-16,SDN,SUDAN,EMR,,,,
2025-02-16,SUR,SURINAME,AMR,0,0,0,0
2025-02-16,SWE,SWEDEN,EUR,,,,14
2025-02-16,CHE,SWITZERLAND,EUR,,,,
2025-02-16,SYR,SYRIAN ARAB REPUBLIC,EMR,,,,
2025-02-16,TJK,TAJIKISTAN,EUR,,,,
2025-02-16,THA,THAILAND,SEAR,,,1884,
2025-02-16,GBR,THE UNITED KINGDOM,EUR,,,,
2025-02-16,TLS,TIMOR-LESTE,SEAR,,,,
2025-02-16,TGO,TOGO,AFR,,,,
2025-02-16,TKL,TOKELAU,WPR,,,,
2025-02-16,TON,TONGA,WPR,,,,
2025-02-16,TTO,TRINIDAD AND TOBAGO,AMR,,,,
2025-02-16,TUN,TUNISIA,EMR,,,,
2025-02-16,TUR,TURKEY,EUR,,,,
2025-02-16,TKM,TURKMENISTAN,EUR,,,,
2025-02-16,TCA,TURKS AND CAICOS ISLANDS,AMR,0,0,0,0
2025-02-16,TUV,TUVALU,WPR,,,,
2025-02-16,UGA,UGANDA,AFR,,,,
2025-02-16,UKR,UKRAINE,EUR,4,2,5,4
2025-02-16,ARE,UNITED ARAB EMIRATES,EMR,,,,
2025-02-16,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
2025-02-16,USA,UNITED STATES OF AMERICA,AMR,934,,3909,
2025-02-16,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
2025-02-16,URY,URUGUAY,AMR,5,2,22,3
2025-02-16,UZB,UZBEKISTAN,EUR,,,,
2025-02-16,VUT,VANUATU,WPR,,,,
2025-02-16,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,,
2025-02-16,VNM,VIET NAM,WPR,,,,
2025-02-16,WLF,WALLIS AND FUTUNA,WPR,,,,
2025-02-16,YEM,YEMEN,EMR,,,,
2025-02-16,ZMB,ZAMBIA,AFR,,,,
2025-02-16,ZWE,ZIMBABWE,AFR,,,,
2025-02-09,AFG,AFGHANISTAN,EMR,,,,
2025-02-09,ALB,ALBANIA,EUR,,,,
2025-02-09,DZA,ALGERIA,AFR,,,,
2025-02-09,ASM,AMERICAN SAMOA,WPR,,,,
2025-02-09,AND,ANDORRA,EUR,,,,
2025-02-09,AGO,ANGOLA,AFR,,,,
2025-02-09,AIA,ANGUILLA,AMR,,,,
2025-02-09,ATG,ANTIGUA AND BARBUDA,AMR,,,,
2025-02-09,ARG,ARGENTINA,AMR,24,,92,
2025-02-09,ARM,ARMENIA,EUR,,,,
2025-02-09,ABW,ARUBA,AMR,,,,
2025-02-09,AUS,AUSTRALIA,WPR,,7,,34
2025-02-09,AUT,AUSTRIA,EUR,,,,
2025-02-09,AZE,AZERBAIJAN,EUR,,,,
2025-02-09,BHS,BAHAMAS,AMR,,,,
2025-02-09,BHR,BAHRAIN,EMR,,,,
2025-02-09,BGD,BANGLADESH,SEAR,,,,
2025-02-09,BRB,BARBADOS,AMR,,,,
2025-02-09,BLR,BELARUS,EUR,,,,
2025-02-09,BEL,BELGIUM,EUR,,,,
2025-02-09,BLZ,BELIZE,AMR,,,,
2025-02-09,BEN,BENIN,AFR,,,,
2025-02-09,BMU,BERMUDA,AMR,,,,
2025-02-09,BTN,BHUTAN,SEAR,,,,
2025-02-09,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,,,,
2025-02-09,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
2025-02-09,BIH,BOSNIA AND HERZEGOVINA,EUR,,,,
2025-02-09,BWA,BOTSWANA,AFR,,,,
2025-02-09,BRA,BRAZIL,AMR,254,80,1216,384
2025-02-09,VGB,BRITISH VIRGIN ISLANDS,AMR,0,0,0,0
2025-02-09,BRN,BRUNEI DARUSSALAM,WPR,0,0,11,2
2025-02-09,BGR,BULGARIA,EUR,,,,
2025-02-09,BFA,BURKINA FASO,AFR,,,,
2025-02-09,BDI,BURUNDI,AFR,,,,
2025-02-09,CPV,CABO VERDE,AFR,,,,
2025-02-09,KHM,CAMBODIA,WPR,,,,
2025-02-09,CMR,CAMEROON,AFR,,,,
2025-02-09,CAN,CANADA,AMR,,,,
2025-02-09,CYM,CAYMAN ISLANDS,AMR,,,,
2025-02-09,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
2025-02-09,TCD,CHAD,AFR,,,,
2025-02-09,CHL,CHILE,AMR,7,4,34,14
2025-02-09,CHN,CHINA,WPR,,,,
2025-02-09,COL,COLOMBIA,AMR,57,0,167,0
2025-02-09,COM,COMOROS,AFR,,,,
2025-02-09,COG,CONGO,AFR,,,,
2025-02-09,COK,COOK ISLANDS,WPR,,,,
2025-02-09,CRI,COSTA RICA,AMR,17,2,51,4
2025-02-09,CIV,CÔTE D’IVOIRE,AFR,,,,
2025-02-09,HRV,CROATIA,EUR,,,,
2025-02-09,CUB,CUBA,AMR,,,,
2025-02-09,CUW,CURAÇAO,AMR,,,,
2025-02-09,CYP,CYPRUS,EUR,,,,
2025-02-09,CZE,CZECHIA,EUR,16,,72,3
2025-02-09,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
2025-02-09,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
2025-02-09,DNK,DENMARK,EUR,63,,252,
2025-02-09,DJI,DJIBOUTI,EMR,,,,
2025-02-09,DMA,DOMINICA,AMR,,,0,0
2025-02-09,DOM,DOMINICAN REPUBLIC,AMR,,,,
2025-02-09,ECU,ECUADOR,AMR,8,1,107,5
2025-02-09,EGY,EGYPT,EMR,,,,
2025-02-09,SLV,EL SALVADOR,AMR,,,,
2025-02-09,GNQ,EQUATORIAL GUINEA,AFR,,,,
2025-02-09,ERI,ERITREA,AFR,,,,
2025-02-09,EST,ESTONIA,EUR,,,,
2025-02-09,SWZ,ESWATINI,AFR,,,,
2025-02-09,ETH,ETHIOPIA,AFR,,,,
2025-02-09,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
2025-02-09,FRO,FAROE ISLANDS,EUR,,,,
2025-02-09,FJI,FIJI,WPR,,,,
2025-02-09,FIN,FINLAND,EUR,,,,
2025-02-09,FRA,FRANCE,EUR,8,9,30,32
2025-02-09,GUF,FRENCH GUIANA,AMR,,,,
2025-02-09,PYF,FRENCH POLYNESIA,WPR,,,,
2025-02-09,GAB,GABON,AFR,,,,
2025-02-09,GMB,GAMBIA,AFR,,,,
2025-02-09,GEO,GEORGIA,EUR,,,,
2025-02-09,DEU,GERMANY,EUR,,,,
2025-02-09,GHA,GHANA,AFR,,,,
2025-02-09,GIB,GIBRALTAR,EUR,,,,
2025-02-09,GRC,GREECE,EUR,188,3,1222,30
2025-02-09,GRL,GREENLAND,EUR,,,,
2025-02-09,GRD,GRENADA,AMR,,,,
2025-02-09,GLP,GUADELOUPE,AMR,,,,
2025-02-09,GUM,GUAM,WPR,,,,
2025-02-09,GTM,GUATEMALA,AMR,0,0,1,0
2025-02-09,GGY,GUERNSEY,EUR,,,,
2025-02-09,GIN,GUINEA,AFR,,,,
2025-02-09,GNB,GUINEA-BISSAU,AFR,,,,
2025-02-09,GUY,GUYANA,AMR,0,0,0,0
2025-02-09,HTI,HAITI,AMR,0,0,0,0
2025-02-09,VAT,HOLY SEE,EUR,,,,
2025-02-09,HND,HONDURAS,AMR,,,0,0
2025-02-09,HUN,HUNGARY,EUR,6,1,39,3
2025-02-09,ISL,ICELAND,EUR,,,,
2025-02-09,IND,INDIA,SEAR,,,,
2025-02-09,IDN,INDONESIA,SEAR,,,,
2025-02-09,XXL,International commercial vessel,OTHER,,,,
2025-02-09,XXF,International conveyance (American Samoa),OTHER,,,,
2025-02-09,XXJ,International conveyance (Diamond Princess),OTHER,,,,
2025-02-09,XXI,International conveyance (Kiribati),OTHER,,,,
2025-02-09,XXG,International conveyance (Solomon Islands),OTHER,,,,
2025-02-09,XXH,International conveyance (Vanuatu),OTHER,,,,
2025-02-09,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,,,,
2025-02-09,IRQ,IRAQ,EMR,,,,
2025-02-09,IRL,IRELAND,EUR,38,2,161,4
2025-02-09,IMN,ISLE OF MAN,EUR,,,,
2025-02-09,ISR,ISRAEL,EUR,,,,
2025-02-09,ITA,ITALY,EUR,155,14,804,76
2025-02-09,JAM,JAMAICA,AMR,,,,
2025-02-09,JPN,JAPAN,WPR,,,,
2025-02-09,JEY,JERSEY,EUR,,,,
2025-02-09,JOR,JORDAN,EMR,,,,
2025-02-09,KAZ,KAZAKHSTAN,EUR,,,,
2025-02-09,KEN,KENYA,AFR,,,,
2025-02-09,KIR,KIRIBATI,WPR,,,,
2025-02-09,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
2025-02-09,KWT,KUWAIT,EMR,,,,
2025-02-09,KGZ,KYRGYZSTAN,EUR,,,,
2025-02-09,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
2025-02-09,LVA,LATVIA,EUR,,,,
2025-02-09,LBN,LEBANON,EMR,,,,
2025-02-09,LSO,LESOTHO,AFR,,,,
2025-02-09,LBR,LIBERIA,AFR,,,,
2025-02-09,LBY,LIBYA,EMR,,,,
2025-02-09,LIE,LIECHTENSTEIN,EUR,,,,
2025-02-09,LTU,LITHUANIA,EUR,15,1,81,9
2025-02-09,LUX,LUXEMBOURG,EUR,,,,
2025-02-09,MDG,MADAGASCAR,AFR,,,,
2025-02-09,MWI,MALAWI,AFR,,,,
2025-02-09,MYS,MALAYSIA,WPR,,,153,0
2025-02-09,MDV,MALDIVES,SEAR,,,,
2025-02-09,MLI,MALI,AFR,,,,
2025-02-09,MLT,MALTA,EUR,1,,8,
2025-02-09,MHL,MARSHALL ISLANDS,WPR,,,,
2025-02-09,MTQ,MARTINIQUE,AMR,,,,
2025-02-09,MRT,MAURITANIA,AFR,0,0,0,0
2025-02-09,MUS,MAURITIUS,AFR,3,0,10,0
2025-02-09,MYT,MAYOTTE,AFR,,,,
2025-02-09,MEX,MEXICO,AMR,,,,
2025-02-09,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
2025-02-09,MCO,MONACO,EUR,,,,
2025-02-09,MNG,MONGOLIA,WPR,,,,
2025-02-09,MNE,MONTENEGRO,EUR,,,,
2025-02-09,MSR,MONTSERRAT,AMR,,,,
2025-02-09,MAR,MOROCCO,EMR,,,,
2025-02-09,MOZ,MOZAMBIQUE,AFR,,,,
2025-02-09,MMR,MYANMAR,SEAR,,,,
2025-02-09,NAM,NAMIBIA,AFR,,,,
2025-02-09,NRU,NAURU,WPR,,,,
2025-02-09,NPL,NEPAL,SEAR,,,,
2025-02-09,NLD,NETHERLANDS,EUR,,,,
2025-02-09,NCL,NEW CALEDONIA,WPR,,,,
2025-02-09,NZL,NEW ZEALAND,WPR,80,4,300,13
2025-02-09,NIC,NICARAGUA,AMR,,,,
2025-02-09,NER,NIGER,AFR,,,,
2025-02-09,NGA,NIGERIA,AFR,,,,
2025-02-09,NIU,NIUE,WPR,,,,
2025-02-09,MKD,NORTH MACEDONIA,EUR,0,,1,
2025-02-09,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
2025-02-09,NOR,NORWAY,EUR,,,,
2025-02-09,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
2025-02-09,OMN,OMAN,EMR,,,,
2025-02-09,PAK,PAKISTAN,EMR,,,,
2025-02-09,PLW,PALAU,WPR,,,,
2025-02-09,PAN,PANAMA,AMR,28,0,60,4
2025-02-09,PNG,PAPUA NEW GUINEA,WPR,,,,
2025-02-09,PRY,PARAGUAY,AMR,,,,
2025-02-09,PER,PERU,AMR,,,,
2025-02-09,PHL,PHILIPPINES,WPR,,,,
2025-02-09,PCN,PITCAIRN ISLANDS,WPR,,,,
2025-02-09,POL,POLAND,EUR,,,1,
2025-02-09,PRT,PORTUGAL,EUR,0,,0,
2025-02-09,PRI,PUERTO RICO,AMR,,,,
2025-02-09,QAT,QATAR,EMR,,,,
2025-02-09,KOR,REPUBLIC OF KOREA,WPR,,,,
2025-02-09,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
2025-02-09,REU,RÉUNION,AFR,,,,
2025-02-09,ROU,ROMANIA,EUR,,,,
2025-02-09,RUS,RUSSIAN FEDERATION,EUR,1112,,4375,
2025-02-09,RWA,RWANDA,AFR,,,,
2025-02-09,BLM,SAINT BARTHÉLEMY,AMR,,,,
2025-02-09,SHN,SAINT HELENA,AFR,,,,
2025-02-09,KNA,SAINT KITTS AND NEVIS,AMR,,,,
2025-02-09,LCA,SAINT LUCIA,AMR,0,0,0,0
2025-02-09,MAF,SAINT MARTIN,AMR,,,,
2025-02-09,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
2025-02-09,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
2025-02-09,WSM,SAMOA,WPR,,,,
2025-02-09,SMR,SAN MARINO,EUR,,,,
2025-02-09,STP,SAO TOME AND PRINCIPE,AFR,,,,
2025-02-09,SAU,SAUDI ARABIA,EMR,,,,
2025-02-09,SEN,SENEGAL,AFR,,,,
2025-02-09,SRB,SERBIA,EUR,,,,
2025-02-09,SYC,SEYCHELLES,AFR,,,,
2025-02-09,SLE,SIERRA LEONE,AFR,,,,
2025-02-09,SGP,SINGAPORE,WPR,67,0,285,5
2025-02-09,SXM,SINT MAARTEN,AMR,,,,
2025-02-09,SVK,SLOVAKIA,EUR,2,,20,1
2025-02-09,SVN,SLOVENIA,EUR,,,,
2025-02-09,SLB,SOLOMON ISLANDS,WPR,,,,
2025-02-09,SOM,SOMALIA,EMR,,,,
2025-02-09,ZAF,SOUTH AFRICA,AFR,,,,
2025-02-09,SSD,SOUTH SUDAN,AFR,,,,
2025-02-09,ESP,SPAIN,EUR,,,,
2025-02-09,LKA,SRI LANKA,SEAR,,,,
2025-02-09,SDN,SUDAN,EMR,,,,
2025-02-09,SUR,SURINAME,AMR,0,0,0,0
2025-02-09,SWE,SWEDEN,EUR,,5,,17
2025-02-09,CHE,SWITZERLAND,EUR,,,,
2025-02-09,SYR,SYRIAN ARAB REPUBLIC,EMR,,,,
2025-02-09,TJK,TAJIKISTAN,EUR,,,,
2025-02-09,THA,THAILAND,SEAR,,,1884,
2025-02-09,GBR,THE UNITED KINGDOM,EUR,,,,
2025-02-09,TLS,TIMOR-LESTE,SEAR,,,,
2025-02-09,TGO,TOGO,AFR,,,,
2025-02-09,TKL,TOKELAU,WPR,,,,
2025-02-09,TON,TONGA,WPR,,,,
2025-02-09,TTO,TRINIDAD AND TOBAGO,AMR,,,,
2025-02-09,TUN,TUNISIA,EMR,,,,
2025-02-09,TUR,TURKEY,EUR,,,,
2025-02-09,TKM,TURKMENISTAN,EUR,,,,
2025-02-09,TCA,TURKS AND CAICOS ISLANDS,AMR,0,0,0,0
2025-02-09,TUV,TUVALU,WPR,,,,
2025-02-09,UGA,UGANDA,AFR,,,,
2025-02-09,UKR,UKRAINE,EUR,0,0,1,2
2025-02-09,ARE,UNITED ARAB EMIRATES,EMR,,,,
2025-02-09,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
2025-02-09,USA,UNITED STATES OF AMERICA,AMR,962,,4070,
2025-02-09,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
2025-02-09,URY,URUGUAY,AMR,5,0,27,1
2025-02-09,UZB,UZBEKISTAN,EUR,,,,
2025-02-09,VUT,VANUATU,WPR,,,,
